order_id,order_date,category,product,region,segment,ship_mode,payment,quantity,unit_price,discount,revenue,profit,profit_margin,month,month_num,quarter,weekday
ORD102574,2023-08-13,Books,Self-Help,Central,Home Office,Same Day,Credit Card,1,1014.81,0.05,964.07,408.39,42.36,August,8,Q3,Sunday
ORD102575,2023-09-22,Sports,Dumbbells,South,Home Office,Same Day,Net Banking,5,16434.06,0.15,69844.76,19595.99,28.06,September,9,Q3,Friday
ORD102576,2023-09-10,Books,Fiction Novel,West,Corporate,Same Day,Debit Card,5,915.17,0.0,4575.85,1430.75,31.27,September,9,Q3,Sunday
ORD102577,2023-09-04,Electronics,Headphones,South,Corporate,Same Day,Credit Card,3,30689.83,0.15,78259.07,22915.87,29.28,September,9,Q3,Monday
ORD102578,2023-05-31,Electronics,Headphones,West,Consumer,Express,Debit Card,5,39627.27,0.15,168415.9,34954.36,20.75,May,5,Q2,Wednesday
ORD102579,2023-02-16,Electronics,Tablet,Central,Corporate,Same Day,UPI,5,79400.92,0.0,397004.6,150304.35,37.86,February,2,Q1,Thursday
ORD102580,2023-05-13,Books,Biography,East,Consumer,Economy,Credit Card,2,1406.45,0.2,2250.32,883.32,39.25,May,5,Q2,Saturday
ORD102581,2023-01-15,Books,Biography,North,Home Office,Same Day,UPI,3,822.89,0.15,2098.37,610.06,29.07,January,1,Q1,Sunday
ORD102582,2023-01-03,Electronics,Laptop,North,Home Office,Same Day,Credit Card,3,43849.26,0.05,124970.39,54482.08,43.6,January,1,Q1,Tuesday
ORD102583,2023-06-07,Clothing,Kurta,Central,Home Office,Economy,Debit Card,4,2927.55,0.0,11710.2,4712.51,40.24,June,6,Q2,Wednesday
ORD102584,2023-12-15,Home & Kitchen,Bedsheet,East,Home Office,Express,COD,1,6823.13,0.05,6481.97,2574.08,39.71,December,12,Q4,Friday
ORD102585,2023-11-28,Clothing,Saree,East,Consumer,Same Day,Net Banking,4,924.01,0.2,2956.83,716.25,24.22,November,11,Q4,Tuesday
ORD102586,2023-01-18,Clothing,Jeans,East,Corporate,Economy,Net Banking,1,4669.82,0.2,3735.86,646.86,17.31,January,1,Q1,Wednesday
ORD102587,2023-11-27,Books,Fiction Novel,West,Consumer,Same Day,COD,5,323.23,0.2,1292.92,298.35,23.08,November,11,Q4,Monday
ORD102588,2023-07-30,Sports,Cycle,West,Corporate,Standard,UPI,5,18214.11,0.0,91070.55,37513.36,41.19,July,7,Q3,Sunday
ORD102589,2023-09-09,Books,Comics,South,Home Office,Same Day,COD,4,483.94,0.0,1935.76,1001.32,51.73,September,9,Q3,Saturday
ORD102590,2023-05-30,Home & Kitchen,Bedsheet,Central,Corporate,Express,UPI,1,7857.91,0.0,7857.91,3643.45,46.37,May,5,Q2,Tuesday
ORD102591,2023-10-25,Home & Kitchen,Lamp,West,Consumer,Express,UPI,2,10022.34,0.2,16035.74,6192.12,38.61,October,10,Q4,Wednesday
ORD102592,2023-03-06,Books,Fiction Novel,North,Consumer,Same Day,Net Banking,1,669.04,0.15,568.68,177.02,31.13,March,3,Q1,Monday
ORD102593,2023-10-06,Books,Biography,West,Home Office,Standard,COD,2,442.26,0.15,751.84,348.52,46.36,October,10,Q4,Friday
ORD102594,2023-12-20,Books,Biography,East,Consumer,Express,Credit Card,4,224.36,0.0,897.44,297.78,33.18,December,12,Q4,Wednesday
ORD102595,2023-12-11,Home & Kitchen,Bedsheet,South,Corporate,Express,COD,1,9833.88,0.1,8850.49,2764.01,31.23,December,12,Q4,Monday
ORD102596,2023-12-08,Home & Kitchen,Lamp,South,Consumer,Same Day,UPI,5,1325.93,0.1,5966.69,2884.41,48.34,December,12,Q4,Friday
ORD102597,2023-04-15,Clothing,Saree,Central,Consumer,Same Day,Net Banking,1,3204.0,0.0,3204.0,1335.3,41.68,April,4,Q2,Saturday
ORD102598,2023-12-01,Electronics,Smartwatch,South,Consumer,Express,Net Banking,2,11492.36,0.15,19537.01,8296.94,42.47,December,12,Q4,Friday
ORD102599,2023-10-17,Clothing,Kurta,North,Home Office,Economy,Debit Card,1,3911.65,0.0,3911.65,1176.59,30.08,October,10,Q4,Tuesday
ORD102600,2023-12-22,Electronics,Laptop,South,Consumer,Standard,Credit Card,1,5802.5,0.05,5512.38,1652.9,29.99,December,12,Q4,Friday
ORD102601,2023-09-21,Home & Kitchen,Water Purifier,East,Corporate,Express,Debit Card,5,7049.27,0.1,31721.72,11785.27,37.15,September,9,Q3,Thursday
ORD102602,2023-11-08,Electronics,Tablet,North,Corporate,Standard,Credit Card,5,61580.45,0.05,292507.14,133351.13,45.59,November,11,Q4,Wednesday
ORD102603,2023-10-26,Electronics,Laptop,East,Home Office,Economy,COD,1,56745.33,0.0,56745.33,20755.38,36.58,October,10,Q4,Thursday
ORD102604,2023-10-14,Home & Kitchen,Water Purifier,Central,Home Office,Standard,Credit Card,5,4398.28,0.0,21991.4,11252.46,51.17,October,10,Q4,Saturday
ORD102605,2023-08-06,Clothing,T-Shirt,South,Corporate,Economy,COD,3,3182.83,0.1,8593.64,2419.57,28.16,August,8,Q3,Sunday
ORD102606,2023-05-06,Books,Fiction Novel,Central,Corporate,Economy,Debit Card,1,1302.41,0.1,1172.17,513.5,43.81,May,5,Q2,Saturday
ORD102607,2023-03-25,Sports,Cycle,South,Home Office,Express,COD,5,7951.76,0.0,39758.8,20049.33,50.43,March,3,Q1,Saturday
ORD102608,2023-01-21,Sports,Dumbbells,North,Home Office,Express,Credit Card,3,17040.92,0.1,46010.48,21186.78,46.05,January,1,Q1,Saturday
ORD102609,2023-09-07,Books,Fiction Novel,East,Home Office,Same Day,Debit Card,1,1381.64,0.15,1174.39,444.78,37.87,September,9,Q3,Thursday
ORD102610,2023-03-09,Electronics,Tablet,East,Home Office,Economy,Debit Card,4,33908.17,0.0,135632.68,74170.14,54.68,March,3,Q1,Thursday
ORD102611,2023-12-24,Sports,Yoga Mat,Central,Consumer,Express,Net Banking,5,2196.33,0.0,10981.65,5629.52,51.26,December,12,Q4,Sunday
ORD102612,2023-03-30,Electronics,Smartwatch,North,Corporate,Standard,Debit Card,5,76233.72,0.15,323993.31,132941.49,41.03,March,3,Q1,Thursday
ORD102613,2023-06-19,Home & Kitchen,Bedsheet,South,Home Office,Express,Debit Card,3,2084.61,0.2,5003.06,1301.85,26.02,June,6,Q2,Monday
ORD102614,2023-11-30,Sports,Yoga Mat,North,Consumer,Economy,COD,1,13480.74,0.1,12132.67,5154.94,42.49,November,11,Q4,Thursday
ORD102615,2023-08-06,Books,Comics,North,Consumer,Standard,COD,2,891.5,0.0,1783.0,924.49,51.85,August,8,Q3,Sunday
ORD102616,2023-01-11,Sports,Running Shoes,West,Corporate,Express,Credit Card,5,4233.12,0.15,17990.76,5976.25,33.22,January,1,Q1,Wednesday
ORD102617,2023-08-16,Electronics,Smartwatch,East,Consumer,Economy,Net Banking,1,77977.77,0.0,77977.77,26686.23,34.22,August,8,Q3,Wednesday
ORD102618,2023-09-27,Sports,Running Shoes,North,Corporate,Standard,Credit Card,3,13473.5,0.0,40420.5,15957.32,39.48,September,9,Q3,Wednesday
ORD102619,2023-11-30,Books,Comics,North,Corporate,Same Day,COD,1,118.59,0.0,118.59,57.35,48.36,November,11,Q4,Thursday
ORD102620,2023-05-24,Sports,Cycle,South,Corporate,Economy,UPI,5,1409.24,0.05,6693.89,2568.7,38.37,May,5,Q2,Wednesday
ORD102621,2023-09-26,Sports,Cricket Bat,Central,Home Office,Same Day,UPI,1,3331.87,0.15,2832.09,954.23,33.69,September,9,Q3,Tuesday
ORD102622,2023-11-19,Home & Kitchen,Mixer,Central,Consumer,Express,COD,3,10620.04,0.2,25488.1,10395.98,40.79,November,11,Q4,Sunday
ORD102623,2023-09-11,Electronics,Laptop,West,Corporate,Standard,Credit Card,3,25914.07,0.15,66080.88,25502.74,38.59,September,9,Q3,Monday
ORD102624,2023-10-04,Home & Kitchen,Water Purifier,Central,Home Office,Standard,UPI,4,13918.76,0.0,55675.04,24373.42,43.78,October,10,Q4,Wednesday
ORD102625,2023-04-17,Sports,Dumbbells,South,Consumer,Same Day,UPI,3,17674.32,0.05,50371.81,22585.69,44.84,April,4,Q2,Monday
ORD102626,2023-05-31,Clothing,T-Shirt,South,Corporate,Express,Net Banking,4,4974.55,0.0,19898.2,10844.93,54.5,May,5,Q2,Wednesday
ORD102627,2023-10-29,Home & Kitchen,Water Purifier,North,Home Office,Express,Credit Card,1,11961.22,0.1,10765.1,4745.14,44.08,October,10,Q4,Sunday
ORD102628,2023-12-02,Books,Self-Help,East,Consumer,Express,COD,2,1410.88,0.2,2257.41,723.0,32.03,December,12,Q4,Saturday
ORD102629,2023-12-02,Home & Kitchen,Bedsheet,Central,Consumer,Standard,COD,4,1843.68,0.05,7005.98,2361.98,33.71,December,12,Q4,Saturday
ORD102630,2023-08-05,Electronics,Tablet,Central,Consumer,Express,Credit Card,2,28484.51,0.05,54120.57,16234.31,30.0,August,8,Q3,Saturday
ORD102631,2023-01-26,Books,Fiction Novel,West,Home Office,Same Day,UPI,5,1483.42,0.2,5933.68,1662.13,28.01,January,1,Q1,Thursday
ORD102632,2023-08-20,Sports,Running Shoes,North,Corporate,Economy,COD,5,11891.88,0.05,56486.43,18837.14,33.35,August,8,Q3,Sunday
ORD102633,2023-01-16,Clothing,Kurta,West,Home Office,Same Day,Credit Card,5,2271.01,0.0,11355.05,3508.95,30.9,January,1,Q1,Monday
ORD102634,2023-03-02,Home & Kitchen,Pressure Cooker,Central,Home Office,Express,COD,4,9039.97,0.2,28927.9,10032.85,34.68,March,3,Q1,Thursday
ORD102635,2023-12-08,Books,Self-Help,Central,Home Office,Economy,UPI,2,218.16,0.0,436.32,222.09,50.9,December,12,Q4,Friday
ORD102636,2023-11-18,Sports,Yoga Mat,East,Home Office,Standard,COD,2,18458.01,0.1,33224.42,14863.47,44.74,November,11,Q4,Saturday
ORD102637,2023-01-24,Sports,Dumbbells,Central,Home Office,Standard,COD,1,10830.67,0.0,10830.67,4074.98,37.62,January,1,Q1,Tuesday
ORD102638,2023-08-31,Electronics,Smartphone,North,Corporate,Same Day,Credit Card,4,22767.87,0.0,91071.48,30198.76,33.16,August,8,Q3,Thursday
ORD102639,2023-07-20,Clothing,Kurta,East,Home Office,Standard,Debit Card,5,2690.98,0.0,13454.9,4312.67,32.05,July,7,Q3,Thursday
ORD102640,2023-10-07,Books,Comics,West,Home Office,Same Day,Debit Card,1,988.31,0.0,988.31,529.41,53.57,October,10,Q4,Saturday
ORD102641,2023-02-24,Electronics,Tablet,East,Home Office,Same Day,Credit Card,2,59909.61,0.1,107837.3,33221.83,30.81,February,2,Q1,Friday
ORD102642,2023-06-24,Clothing,Jeans,West,Home Office,Economy,COD,4,2052.66,0.0,8210.64,3269.85,39.82,June,6,Q2,Saturday
ORD102643,2023-11-03,Electronics,Tablet,East,Corporate,Standard,Debit Card,4,28563.95,0.0,114255.8,60677.91,53.11,November,11,Q4,Friday
ORD102644,2023-05-09,Sports,Yoga Mat,West,Consumer,Same Day,COD,3,19420.98,0.0,58262.94,30057.89,51.59,May,5,Q2,Tuesday
ORD102645,2023-11-13,Clothing,Saree,East,Consumer,Economy,Credit Card,2,1037.17,0.0,2074.34,845.54,40.76,November,11,Q4,Monday
ORD102646,2023-07-19,Electronics,Smartwatch,North,Consumer,Standard,Net Banking,2,71513.09,0.0,143026.18,55276.04,38.65,July,7,Q3,Wednesday
ORD102647,2023-11-15,Sports,Yoga Mat,South,Home Office,Same Day,Net Banking,5,2112.49,0.0,10562.45,3885.68,36.79,November,11,Q4,Wednesday
ORD102648,2023-09-05,Home & Kitchen,Bedsheet,South,Consumer,Economy,COD,3,14230.16,0.0,42690.48,18090.46,42.38,September,9,Q3,Tuesday
ORD102649,2023-04-25,Electronics,Smartphone,East,Consumer,Standard,Net Banking,3,63010.82,0.0,189032.46,92603.4,48.99,April,4,Q2,Tuesday
ORD102650,2023-05-16,Books,Textbook,West,Corporate,Standard,Credit Card,1,663.16,0.05,630.0,175.61,27.87,May,5,Q2,Tuesday
ORD102651,2023-07-08,Sports,Yoga Mat,West,Home Office,Standard,Debit Card,5,15031.88,0.15,63885.49,28751.95,45.01,July,7,Q3,Saturday
ORD102652,2023-06-03,Home & Kitchen,Pressure Cooker,North,Consumer,Same Day,COD,2,644.1,0.0,1288.2,513.45,39.86,June,6,Q2,Saturday
ORD102653,2023-02-20,Sports,Cycle,North,Home Office,Same Day,Net Banking,2,2098.72,0.0,4197.44,1933.02,46.05,February,2,Q1,Monday
ORD102654,2023-10-22,Electronics,Smartwatch,East,Consumer,Express,Debit Card,4,79582.03,0.0,318328.12,119785.17,37.63,October,10,Q4,Sunday
ORD102655,2023-08-15,Clothing,Saree,South,Consumer,Standard,Debit Card,2,3478.2,0.1,6260.76,2576.47,41.15,August,8,Q3,Tuesday
ORD102656,2023-01-27,Home & Kitchen,Lamp,West,Corporate,Same Day,Credit Card,1,8600.02,0.0,8600.02,4123.03,47.94,January,1,Q1,Friday
ORD102657,2023-08-27,Electronics,Laptop,East,Corporate,Same Day,COD,3,37798.86,0.2,90717.26,36145.72,39.84,August,8,Q3,Sunday
ORD102658,2023-06-02,Home & Kitchen,Pressure Cooker,Central,Consumer,Economy,COD,3,5391.67,0.0,16175.01,8664.16,53.57,June,6,Q2,Friday
ORD102659,2023-07-24,Electronics,Laptop,South,Corporate,Standard,Debit Card,5,18047.0,0.2,72188.0,16284.24,22.56,July,7,Q3,Monday
ORD102660,2023-09-20,Sports,Cycle,North,Consumer,Economy,UPI,3,4281.56,0.2,10275.74,3840.93,37.38,September,9,Q3,Wednesday
ORD102661,2023-01-10,Home & Kitchen,Pressure Cooker,Central,Corporate,Standard,Debit Card,2,4497.23,0.15,7645.29,3002.87,39.28,January,1,Q1,Tuesday
ORD102662,2023-06-03,Books,Self-Help,Central,Corporate,Economy,Net Banking,5,1330.53,0.2,5322.12,1800.95,33.84,June,6,Q2,Saturday
ORD102663,2023-03-13,Sports,Cricket Bat,North,Corporate,Express,COD,4,4366.3,0.15,14845.42,3018.63,20.33,March,3,Q1,Monday
ORD102664,2023-12-19,Clothing,Jacket,North,Consumer,Same Day,COD,5,1298.02,0.0,6490.1,1999.23,30.8,December,12,Q4,Tuesday
ORD102665,2023-07-19,Sports,Cycle,Central,Corporate,Economy,UPI,1,5803.86,0.15,4933.28,1097.27,22.24,July,7,Q3,Wednesday
ORD102666,2023-05-07,Clothing,T-Shirt,Central,Corporate,Standard,Credit Card,3,2066.31,0.0,6198.93,3068.97,49.51,May,5,Q2,Sunday
ORD102667,2023-08-17,Sports,Cricket Bat,South,Corporate,Express,Credit Card,5,12787.16,0.05,60739.01,29586.01,48.71,August,8,Q3,Thursday
ORD102668,2023-02-13,Sports,Yoga Mat,West,Corporate,Express,Debit Card,1,11874.93,0.0,11874.93,5710.62,48.09,February,2,Q1,Monday
ORD102669,2023-07-20,Electronics,Smartwatch,South,Consumer,Economy,Net Banking,1,25282.95,0.1,22754.66,7998.61,35.15,July,7,Q3,Thursday
ORD102670,2023-11-30,Books,Biography,Central,Corporate,Economy,UPI,4,918.4,0.05,3489.92,1264.97,36.25,November,11,Q4,Thursday
ORD102671,2023-10-09,Electronics,Headphones,East,Home Office,Standard,UPI,2,13682.3,0.05,25996.37,13370.6,51.43,October,10,Q4,Monday
ORD102672,2023-12-15,Sports,Cycle,West,Home Office,Express,Net Banking,2,5873.74,0.05,11160.11,4575.98,41.0,December,12,Q4,Friday
ORD102673,2023-10-17,Home & Kitchen,Lamp,North,Corporate,Economy,COD,4,13924.2,0.0,55696.8,20375.04,36.58,October,10,Q4,Tuesday
ORD102674,2023-01-12,Clothing,Kurta,North,Consumer,Same Day,Credit Card,2,4672.27,0.15,7942.86,3386.79,42.64,January,1,Q1,Thursday
ORD102675,2023-07-19,Books,Fiction Novel,West,Corporate,Economy,UPI,4,1466.71,0.0,5866.84,2716.49,46.3,July,7,Q3,Wednesday
ORD102676,2023-11-15,Clothing,Kurta,Central,Corporate,Standard,Credit Card,4,4541.32,0.0,18165.28,6152.11,33.87,November,11,Q4,Wednesday
ORD102677,2023-03-31,Sports,Yoga Mat,North,Corporate,Standard,Credit Card,4,10075.41,0.2,32241.31,11202.84,34.75,March,3,Q1,Friday
ORD102678,2023-01-25,Home & Kitchen,Pressure Cooker,Central,Corporate,Standard,Net Banking,5,13997.16,0.15,59487.93,15115.64,25.41,January,1,Q1,Wednesday
ORD102679,2023-02-11,Clothing,Kurta,East,Consumer,Same Day,Debit Card,4,2359.31,0.0,9437.24,3347.31,35.47,February,2,Q1,Saturday
ORD102680,2023-05-29,Electronics,Headphones,Central,Consumer,Economy,UPI,5,52697.1,0.0,263485.5,143362.4,54.41,May,5,Q2,Monday
ORD102681,2023-04-26,Home & Kitchen,Mixer,West,Consumer,Economy,UPI,1,8922.63,0.15,7584.24,3161.99,41.69,April,4,Q2,Wednesday
ORD102682,2023-05-10,Books,Textbook,East,Corporate,Standard,Credit Card,5,492.15,0.15,2091.64,679.59,32.49,May,5,Q2,Wednesday
ORD102683,2023-08-15,Sports,Dumbbells,Central,Home Office,Same Day,Debit Card,1,5170.86,0.1,4653.77,1418.99,30.49,August,8,Q3,Tuesday
ORD102684,2023-09-16,Clothing,Jeans,South,Consumer,Standard,Net Banking,2,1655.48,0.05,3145.41,1366.9,43.46,September,9,Q3,Saturday
ORD102685,2023-12-03,Sports,Cycle,East,Corporate,Economy,Net Banking,1,5781.99,0.0,5781.99,2117.15,36.62,December,12,Q4,Sunday
ORD102686,2023-06-03,Home & Kitchen,Mixer,South,Home Office,Same Day,COD,2,12225.39,0.0,24450.78,7602.88,31.09,June,6,Q2,Saturday
ORD102687,2023-10-13,Home & Kitchen,Bedsheet,Central,Home Office,Express,Credit Card,1,5762.44,0.0,5762.44,2863.09,49.69,October,10,Q4,Friday
ORD102688,2023-10-18,Electronics,Tablet,West,Consumer,Same Day,COD,4,51415.03,0.05,195377.11,69134.68,35.39,October,10,Q4,Wednesday
ORD102689,2023-01-26,Home & Kitchen,Bedsheet,South,Corporate,Same Day,COD,4,6328.36,0.2,20250.75,7849.07,38.76,January,1,Q1,Thursday
ORD102690,2023-09-03,Clothing,T-Shirt,West,Corporate,Same Day,COD,2,2856.51,0.0,5713.02,2339.85,40.96,September,9,Q3,Sunday
ORD102691,2023-07-05,Books,Textbook,South,Home Office,Express,Net Banking,4,200.73,0.05,762.77,348.91,45.74,July,7,Q3,Wednesday
ORD102692,2023-01-18,Clothing,T-Shirt,North,Home Office,Same Day,Net Banking,5,1442.5,0.05,6851.88,1870.01,27.29,January,1,Q1,Wednesday
ORD102693,2023-03-29,Clothing,Saree,West,Consumer,Economy,COD,4,3348.57,0.0,13394.28,4735.52,35.35,March,3,Q1,Wednesday
ORD102694,2023-09-15,Home & Kitchen,Pressure Cooker,South,Corporate,Same Day,Debit Card,4,9048.9,0.0,36195.6,14389.74,39.76,September,9,Q3,Friday
ORD102695,2023-06-18,Electronics,Smartphone,West,Corporate,Same Day,Debit Card,2,66979.2,0.2,107166.72,30165.39,28.15,June,6,Q2,Sunday
ORD102696,2023-04-07,Books,Biography,East,Consumer,Express,Net Banking,5,664.06,0.2,2656.24,434.18,16.35,April,4,Q2,Friday
ORD102697,2023-03-29,Books,Fiction Novel,North,Home Office,Express,Net Banking,4,359.39,0.05,1365.68,666.22,48.78,March,3,Q1,Wednesday
ORD102698,2023-02-02,Books,Fiction Novel,North,Home Office,Express,Net Banking,1,851.16,0.15,723.49,138.95,19.21,February,2,Q1,Thursday
ORD102699,2023-03-12,Clothing,Jeans,East,Corporate,Standard,UPI,4,940.31,0.05,3573.18,1146.77,32.09,March,3,Q1,Sunday
ORD102700,2023-06-22,Clothing,Jeans,North,Home Office,Standard,Net Banking,5,931.26,0.0,4656.3,2095.1,44.99,June,6,Q2,Thursday
ORD102701,2023-08-23,Sports,Yoga Mat,West,Home Office,Standard,COD,5,550.29,0.0,2751.45,1448.86,52.66,August,8,Q3,Wednesday
ORD102702,2023-01-22,Home & Kitchen,Lamp,East,Home Office,Standard,COD,3,9390.75,0.0,28172.25,13737.71,48.76,January,1,Q1,Sunday
ORD102703,2023-08-03,Books,Biography,West,Corporate,Standard,Debit Card,3,347.82,0.05,991.29,314.26,31.7,August,8,Q3,Thursday
ORD102704,2023-02-05,Sports,Dumbbells,North,Consumer,Economy,COD,3,709.73,0.1,1916.27,740.06,38.62,February,2,Q1,Sunday
ORD102705,2023-12-31,Home & Kitchen,Mixer,Central,Consumer,Same Day,Debit Card,2,2950.62,0.1,5311.12,1392.62,26.22,December,12,Q4,Sunday
ORD102706,2023-07-31,Electronics,Laptop,East,Home Office,Economy,UPI,2,58683.61,0.05,111498.86,55444.6,49.73,July,7,Q3,Monday
ORD102707,2023-02-21,Clothing,Saree,Central,Corporate,Same Day,Credit Card,1,4742.42,0.0,4742.42,2045.11,43.12,February,2,Q1,Tuesday
ORD102708,2023-01-21,Clothing,T-Shirt,Central,Corporate,Standard,UPI,5,830.87,0.0,4154.35,1757.16,42.3,January,1,Q1,Saturday
ORD102709,2023-07-15,Books,Comics,South,Corporate,Express,Credit Card,3,148.35,0.0,445.05,216.74,48.7,July,7,Q3,Saturday
ORD102710,2023-01-22,Clothing,Jacket,South,Consumer,Standard,Net Banking,3,4616.88,0.0,13850.64,4363.5,31.5,January,1,Q1,Sunday
ORD102711,2023-12-21,Electronics,Smartphone,West,Corporate,Economy,COD,5,55816.72,0.0,279083.6,103970.69,37.25,December,12,Q4,Thursday
ORD102712,2023-07-10,Electronics,Smartwatch,North,Corporate,Economy,Credit Card,5,64374.12,0.05,305777.07,94487.87,30.9,July,7,Q3,Monday
ORD102713,2023-02-22,Sports,Cricket Bat,North,Home Office,Same Day,Net Banking,4,4319.84,0.05,16415.39,4495.16,27.38,February,2,Q1,Wednesday
ORD102714,2023-08-30,Clothing,Saree,North,Corporate,Same Day,COD,1,2665.5,0.2,2132.4,824.43,38.66,August,8,Q3,Wednesday
ORD102715,2023-01-20,Clothing,T-Shirt,East,Consumer,Express,COD,3,4051.32,0.0,12153.96,4494.4,36.98,January,1,Q1,Friday
ORD102716,2023-01-16,Electronics,Smartphone,South,Consumer,Standard,Net Banking,5,60120.42,0.1,270541.89,106291.24,39.29,January,1,Q1,Monday
ORD102717,2023-09-27,Clothing,Kurta,West,Consumer,Standard,Credit Card,2,937.92,0.1,1688.26,744.47,44.1,September,9,Q3,Wednesday
ORD102718,2023-06-09,Sports,Running Shoes,East,Corporate,Express,COD,2,10517.4,0.1,18931.32,6370.8,33.65,June,6,Q2,Friday
ORD102719,2023-11-07,Clothing,Saree,West,Corporate,Standard,Debit Card,4,1791.57,0.05,6807.97,2532.99,37.21,November,11,Q4,Tuesday
ORD102720,2023-08-25,Electronics,Smartwatch,West,Consumer,Express,Debit Card,5,36619.67,0.0,183098.35,59826.72,32.67,August,8,Q3,Friday
ORD102721,2023-04-13,Clothing,Kurta,South,Consumer,Standard,COD,2,4066.54,0.15,6913.12,3241.57,46.89,April,4,Q2,Thursday
ORD102722,2023-02-13,Sports,Running Shoes,West,Home Office,Same Day,Net Banking,4,10035.98,0.2,32115.14,10520.85,32.76,February,2,Q1,Monday
ORD102723,2023-03-15,Home & Kitchen,Mixer,North,Home Office,Economy,Debit Card,4,14503.79,0.0,58015.16,31654.39,54.56,March,3,Q1,Wednesday
ORD102724,2023-03-12,Home & Kitchen,Bedsheet,Central,Home Office,Express,Credit Card,2,3725.7,0.15,6333.69,1637.06,25.85,March,3,Q1,Sunday
ORD102725,2023-09-04,Sports,Dumbbells,North,Corporate,Economy,Credit Card,3,12617.73,0.0,37853.19,16184.4,42.76,September,9,Q3,Monday
ORD102726,2023-08-19,Sports,Yoga Mat,South,Consumer,Express,Debit Card,1,14188.87,0.0,14188.87,5319.36,37.49,August,8,Q3,Saturday
ORD102727,2023-12-28,Books,Textbook,East,Corporate,Express,UPI,2,1446.32,0.1,2603.38,970.41,37.28,December,12,Q4,Thursday
ORD102728,2023-02-28,Electronics,Tablet,North,Corporate,Same Day,COD,2,17204.3,0.2,27526.88,3521.78,12.79,February,2,Q1,Tuesday
ORD102729,2023-09-22,Home & Kitchen,Pressure Cooker,East,Home Office,Economy,Debit Card,3,3103.83,0.0,9311.49,4733.47,50.83,September,9,Q3,Friday
ORD102730,2023-04-26,Electronics,Tablet,East,Consumer,Express,COD,3,74134.33,0.15,189042.54,58889.65,31.15,April,4,Q2,Wednesday
ORD102731,2023-05-30,Clothing,Kurta,East,Corporate,Express,COD,5,1487.68,0.05,7066.48,2272.01,32.15,May,5,Q2,Tuesday
ORD102732,2023-05-26,Sports,Yoga Mat,Central,Corporate,Express,Debit Card,3,1111.22,0.1,3000.29,1076.56,35.88,May,5,Q2,Friday
ORD102733,2023-08-01,Electronics,Headphones,West,Corporate,Economy,COD,2,34490.89,0.1,62083.6,26307.92,42.37,August,8,Q3,Tuesday
ORD102734,2023-02-02,Books,Self-Help,South,Consumer,Same Day,Credit Card,5,1011.85,0.0,5059.25,1769.06,34.97,February,2,Q1,Thursday
ORD102735,2023-03-19,Clothing,T-Shirt,Central,Consumer,Standard,COD,1,1801.73,0.05,1711.64,498.77,29.14,March,3,Q1,Sunday
ORD102736,2023-06-28,Books,Self-Help,Central,Consumer,Standard,COD,3,408.71,0.0,1226.13,618.14,50.41,June,6,Q2,Wednesday
ORD102737,2023-02-21,Sports,Running Shoes,West,Corporate,Standard,COD,1,6342.35,0.1,5708.12,1767.51,30.96,February,2,Q1,Tuesday
ORD102738,2023-07-31,Clothing,Jeans,Central,Corporate,Express,Debit Card,1,490.56,0.15,416.98,125.16,30.02,July,7,Q3,Monday
ORD102739,2023-03-05,Books,Textbook,North,Consumer,Same Day,Net Banking,1,1499.34,0.0,1499.34,513.6,34.26,March,3,Q1,Sunday
ORD102740,2023-08-10,Books,Biography,Central,Home Office,Same Day,UPI,3,1327.17,0.05,3782.43,1563.92,41.35,August,8,Q3,Thursday
